identificadorEmpenho,numeroEmpenho,anoEmpenho,processoEmpenho,numeroDocumento,codigoOrgao,codigoUnidade,dataEmissao,dataVencimento,dataPagamento,cpfCnpjCredor,razaoSocialCredor,valorDocumento,valorCancelado,valorPago,tipoDocumento,tipoPagamento,processoPagamento,nrNLP,anoNLP,codigoEmpresa,modifiedMode,usuarioOperacao
2429793,18879,2021,6074202000060223,322753953,34,10,06/07/2021 18:07:32,23/07/2021 00:00:00,23/07/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,240.97,0.0,240.97,FATURA,BAIXA TENSÃO,6074202100040585,145710,2021,01,5,
2429793,18879,2021,6074202000060223,326020328,34,10,06/07/2021 18:07:32,23/07/2021 00:00:00,23/07/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,276.68,0.0,276.68,FATURA,BAIXA TENSÃO,6074202100040585,145751,2021,01,5,
2429793,18879,2021,6074202000060223,326790078,34,10,06/07/2021 18:07:32,23/07/2021 00:00:00,23/07/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,234.63,0.0,234.63,FATURA,BAIXA TENSÃO,6074202100040585,145796,2021,01,5,
2429793,18879,2021,6074202000060223,324407657,34,10,06/07/2021 18:07:32,23/07/2021 00:00:00,23/07/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,351.01,0.0,351.01,FATURA,BAIXA TENSÃO,6074202100040585,145719,2021,01,5,
2429793,18879,2021,6074202000060223,326790078,34,10,06/07/2021 18:07:32,23/07/2021 00:00:00,23/07/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,234.63,0.0,234.63,FATURA,BAIXA TENSÃO,6074202100040585,145796,2021,01,5,
2429793,18879,2021,6074202000060223,322743034,34,10,06/07/2021 18:07:32,23/07/2021 00:00:00,23/07/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,238.17,0.0,238.17,FATURA,BAIXA TENSÃO,6074202100040585,145765,2021,01,5,
2429793,18879,2021,6074202000060223,325256180,34,10,06/07/2021 18:07:32,23/07/2021 00:00:00,23/07/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,294.05,0.0,294.05,FATURA,BAIXA TENSÃO,6074202100040585,145791,2021,01,5,
2429793,18879,2021,6074202000060223,325597218,34,10,06/07/2021 18:07:32,23/07/2021 00:00:00,23/07/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,370.69,0.0,370.69,FATURA,BAIXA TENSÃO,6074202100040585,145736,2021,01,5,
2429793,18879,2021,6074202000060223,322744227,34,10,06/07/2021 18:07:32,23/07/2021 00:00:00,23/07/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,90.53,0.0,90.53,FATURA,BAIXA TENSÃO,6074202100040585,145699,2021,01,5,
2429793,18879,2021,6074202000060223,319125244,34,10,06/07/2021 18:07:32,23/07/2021 00:00:00,23/07/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,169.4,0.0,169.4,FATURA,BAIXA TENSÃO,6074202100040585,145687,2021,01,5,
2429793,18879,2021,6074202000060223,332507507,34,10,05/08/2021 09:02:36,23/08/2021 00:00:00,25/08/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,412.14,0.0,412.14,FATURA,BAIXA TENSÃO,6074202100057275,175475,2021,01,5,
2429793,18879,2021,6074202000060223,332453838,34,10,05/08/2021 09:02:36,23/08/2021 00:00:00,25/08/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,211.2,0.0,211.2,FATURA,BAIXA TENSÃO,6074202100057275,175159,2021,01,5,
2429793,18879,2021,6074202000060223,332458747,34,10,05/08/2021 09:02:36,23/08/2021 00:00:00,25/08/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,221.77,0.0,221.77,FATURA,BAIXA TENSÃO,6074202100057275,175491,2021,01,5,
2429793,18879,2021,6074202000060223,330910280,34,10,05/08/2021 09:02:36,23/08/2021 00:00:00,25/08/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,148.56,0.0,148.56,FATURA,BAIXA TENSÃO,6074202100057275,175477,2021,01,5,
2429793,18879,2021,6074202000060223,321960196,34,10,06/07/2021 18:07:32,23/07/2021 00:00:00,23/07/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,187.44,0.0,187.44,FATURA,BAIXA TENSÃO,6074202100040585,145814,2021,01,5,
2429793,18879,2021,6074202000060223,326773836,34,10,06/07/2021 18:07:32,23/07/2021 00:00:00,23/07/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,139.86,0.0,139.86,FATURA,BAIXA TENSÃO,6074202100040585,145725,2021,01,5,
2429793,18879,2021,6074202000060223,334868575,34,10,05/08/2021 09:02:36,23/08/2021 00:00:00,25/08/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,101.89,0.0,101.89,FATURA,BAIXA TENSÃO,6074202100057275,175548,2021,01,5,
2429793,18879,2021,6074202000060223,327665136,34,10,05/08/2021 09:02:36,23/08/2021 00:00:00,25/08/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,298.29,0.0,298.29,FATURA,BAIXA TENSÃO,6074202100057275,175528,2021,01,5,
2429793,18879,2021,6074202000060223,334868575,34,10,05/08/2021 09:02:36,23/08/2021 00:00:00,25/08/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,101.89,0.0,101.89,FATURA,BAIXA TENSÃO,6074202100057275,175548,2021,01,5,
2429793,18879,2021,6074202000060223,332458747,34,10,05/08/2021 09:02:36,23/08/2021 00:00:00,25/08/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,221.77,0.0,221.77,FATURA,BAIXA TENSÃO,6074202100057275,175491,2021,01,5,
2429793,18879,2021,6074202000060223,332507507,34,10,05/08/2021 09:02:36,23/08/2021 00:00:00,25/08/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,412.14,0.0,412.14,FATURA,BAIXA TENSÃO,6074202100057275,175475,2021,01,5,
2429793,18879,2021,6074202000060223,332458747,34,10,05/08/2021 09:02:36,23/08/2021 00:00:00,25/08/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,221.77,0.0,221.77,FATURA,BAIXA TENSÃO,6074202100057275,175491,2021,01,5,
2429793,18879,2021,6074202000060223,330036246,34,10,05/08/2021 09:02:36,23/08/2021 00:00:00,25/08/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,231.76,0.0,231.76,FATURA,BAIXA TENSÃO,6074202100057275,175533,2021,01,5,
2429793,18879,2021,6074202000060223,332507507,34,10,05/08/2021 09:02:36,23/08/2021 00:00:00,25/08/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,412.14,0.0,412.14,FATURA,BAIXA TENSÃO,6074202100057275,175475,2021,01,5,
2429793,18879,2021,6074202000060223,327258309,34,10,05/08/2021 09:02:36,23/08/2021 00:00:00,25/08/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,245.74,0.0,245.74,FATURA,BAIXA TENSÃO,6074202100057275,175517,2021,01,5,
2429793,18879,2021,6074202000060223,332880797,34,10,05/08/2021 09:02:36,23/08/2021 00:00:00,25/08/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,293.11,0.0,293.11,FATURA,BAIXA TENSÃO,6074202100057275,175468,2021,01,5,
2429793,18879,2021,6074202000060223,324810792,34,10,06/07/2021 18:07:32,23/07/2021 00:00:00,23/07/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,261.83,0.0,261.83,FATURA,BAIXA TENSÃO,6074202100040585,145771,2021,01,5,
2429793,18879,2021,6074202000060223,332453838,34,10,05/08/2021 09:02:36,23/08/2021 00:00:00,25/08/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,211.2,0.0,211.2,FATURA,BAIXA TENSÃO,6074202100057275,175159,2021,01,5,
2429793,18879,2021,6074202000060223,334462027,34,10,05/08/2021 09:02:36,23/08/2021 00:00:00,25/08/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,254.06,0.0,254.06,FATURA,BAIXA TENSÃO,6074202100057275,175483,2021,01,5,
2429793,18879,2021,6074202000060223,330910279,34,10,05/08/2021 09:02:36,23/08/2021 00:00:00,25/08/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,231.07,0.0,231.07,FATURA,BAIXA TENSÃO,6074202100057275,175372,2021,01,5,
2429793,18879,2021,6074202000060223,331249769,34,10,05/08/2021 09:02:36,23/08/2021 00:00:00,25/08/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,246.64,0.0,246.64,FATURA,BAIXA TENSÃO,6074202100057275,175529,2021,01,5,
2429793,18879,2021,6074202000060223,332507507,34,10,05/08/2021 09:02:36,23/08/2021 00:00:00,25/08/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,412.14,0.0,412.14,FATURA,BAIXA TENSÃO,6074202100057275,175475,2021,01,5,
2429793,18879,2021,6074202000060223,330064531,34,10,05/08/2021 09:02:36,23/08/2021 00:00:00,25/08/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,201.13,0.0,201.13,FATURA,BAIXA TENSÃO,6074202100057275,175464,2021,01,5,
2429793,18879,2021,6074202000060223,334851607,34,10,05/08/2021 09:02:36,23/08/2021 00:00:00,25/08/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,165.11,0.0,165.11,FATURA,BAIXA TENSÃO,6074202100057275,175526,2021,01,5,
2429793,18879,2021,6074202000060223,329251733,34,10,05/08/2021 09:02:36,23/08/2021 00:00:00,25/08/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,214.15,0.0,214.15,FATURA,BAIXA TENSÃO,6074202100057275,175487,2021,01,5,
2429793,18879,2021,6074202000060223,328898356,34,10,05/08/2021 09:02:36,23/08/2021 00:00:00,25/08/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,53.53,0.0,53.53,FATURA,BAIXA TENSÃO,6074202100057275,175507,2021,01,5,
2429793,18879,2021,6074202000060223,293227110,34,10,22/06/2021 16:41:06,23/02/2021 00:00:00,25/06/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,213.25,0.0,213.25,FATURA,BAIXA TENSÃO,6074202100035980,124435,2021,01,5,
2429793,18879,2021,6074202000060223,334964738,34,10,05/08/2021 09:02:36,23/08/2021 00:00:00,25/08/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,114.09,0.0,114.09,FATURA,BAIXA TENSÃO,6074202100057275,175387,2021,01,5,
2429793,18879,2021,6074202000060223,329246236,34,10,05/08/2021 09:02:36,23/08/2021 00:00:00,25/08/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,170.03,0.0,170.03,FATURA,BAIXA TENSÃO,6074202100057275,175516,2021,01,5,
2429793,18879,2021,6074202000060223,332434839,34,10,05/08/2021 09:02:36,23/08/2021 00:00:00,25/08/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,278.41,0.0,278.41,FATURA,BAIXA TENSÃO,6074202100057275,175480,2021,01,5,
2429793,18879,2021,6074202000060223,334865891,34,10,05/08/2021 09:02:36,23/08/2021 00:00:00,25/08/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,246.0,0.0,246.0,FATURA,BAIXA TENSÃO,6074202100057275,175543,2021,01,5,
2429793,18879,2021,6074202000060223,332880797,34,10,05/08/2021 09:02:36,23/08/2021 00:00:00,25/08/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,293.11,0.0,293.11,FATURA,BAIXA TENSÃO,6074202100057275,175468,2021,01,5,
2429793,18879,2021,6074202000060223,334068879,34,10,05/08/2021 09:02:36,23/08/2021 00:00:00,25/08/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,331.64,0.0,331.64,FATURA,BAIXA TENSÃO,6074202100057275,175459,2021,01,5,
2429793,18879,2021,6074202000060223,329246236,34,10,05/08/2021 09:02:36,23/08/2021 00:00:00,25/08/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,170.03,0.0,170.03,FATURA,BAIXA TENSÃO,6074202100057275,175516,2021,01,5,
2429793,18879,2021,6074202000060223,334866766,34,10,05/08/2021 09:02:36,23/08/2021 00:00:00,25/08/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,56.52,0.0,56.52,FATURA,BAIXA TENSÃO,6074202100057275,175546,2021,01,5,
2429793,18879,2021,6074202000060223,330825137,34,10,05/08/2021 09:02:36,23/08/2021 00:00:00,25/08/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,84.36,0.0,84.36,FATURA,BAIXA TENSÃO,6074202100057275,175382,2021,01,5,
2429793,18879,2021,6074202000060223,330825137,34,10,05/08/2021 09:02:36,23/08/2021 00:00:00,25/08/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,84.36,0.0,84.36,FATURA,BAIXA TENSÃO,6074202100057275,175382,2021,01,5,
2429793,18879,2021,6074202000060223,330825137,34,10,05/08/2021 09:02:36,23/08/2021 00:00:00,25/08/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,84.36,0.0,84.36,FATURA,BAIXA TENSÃO,6074202100057275,175382,2021,01,5,
2429793,18879,2021,6074202000060223,327665136,34,10,05/08/2021 09:02:36,23/08/2021 00:00:00,25/08/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,298.29,0.0,298.29,FATURA,BAIXA TENSÃO,6074202100057275,175528,2021,01,5,
2429793,18879,2021,6074202000060223,334964738,34,10,05/08/2021 09:02:36,23/08/2021 00:00:00,25/08/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,114.09,0.0,114.09,FATURA,BAIXA TENSÃO,6074202100057275,175387,2021,01,5,
2429793,18879,2021,6074202000060223,327665136,34,10,05/08/2021 09:02:36,23/08/2021 00:00:00,25/08/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,298.29,0.0,298.29,FATURA,BAIXA TENSÃO,6074202100057275,175528,2021,01,5,
2429793,18879,2021,6074202000060223,332852124,34,10,05/08/2021 09:02:36,23/08/2021 00:00:00,25/08/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,138.72,0.0,138.72,FATURA,BAIXA TENSÃO,6074202100057275,175500,2021,01,5,
2429793,18879,2021,6074202000060223,330451163,34,10,05/08/2021 09:02:36,23/08/2021 00:00:00,25/08/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,231.7,0.0,231.7,FATURA,BAIXA TENSÃO,6074202100057275,175391,2021,01,5,
2429793,18879,2021,6074202000060223,330064531,34,10,05/08/2021 09:02:36,23/08/2021 00:00:00,25/08/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,201.13,0.0,201.13,FATURA,BAIXA TENSÃO,6074202100057275,175464,2021,01,5,
2429793,18879,2021,6074202000060223,330064531,34,10,05/08/2021 09:02:36,23/08/2021 00:00:00,25/08/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,201.13,0.0,201.13,FATURA,BAIXA TENSÃO,6074202100057275,175464,2021,01,5,
2429793,18879,2021,6074202000060223,330824543,34,10,05/08/2021 09:02:36,23/08/2021 00:00:00,25/08/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,155.27,0.0,155.27,FATURA,BAIXA TENSÃO,6074202100057275,175379,2021,01,5,
2429793,18879,2021,6074202000060223,334855417,34,10,18/08/2021 16:31:06,23/08/2021 00:00:00,25/08/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,56.52,0.0,56.52,FATURA,BAIXA TENSÃO,6074202100057275,175549,2021,01,5,
2429793,18879,2021,6074202000060223,334068879,34,10,05/08/2021 09:02:36,23/08/2021 00:00:00,25/08/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,331.64,0.0,331.64,FATURA,BAIXA TENSÃO,6074202100057275,175459,2021,01,5,
2429793,18879,2021,6074202000060223,329246236,34,10,05/08/2021 09:02:36,23/08/2021 00:00:00,25/08/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,170.03,0.0,170.03,FATURA,BAIXA TENSÃO,6074202100057275,175516,2021,01,5,
2429793,18879,2021,6074202000060223,328898356,34,10,05/08/2021 09:02:36,23/08/2021 00:00:00,25/08/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,53.53,0.0,53.53,FATURA,BAIXA TENSÃO,6074202100057275,175507,2021,01,5,
2429793,18879,2021,6074202000060223,331671365,34,10,05/08/2021 09:02:36,23/08/2021 00:00:00,25/08/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,266.4,0.0,266.4,FATURA,BAIXA TENSÃO,6074202100057275,175511,2021,01,5,
2429793,18879,2021,6074202000060223,335749502,34,10,08/09/2021 18:05:47,23/09/2021 00:00:00,23/09/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,256.02,0.0,256.02,FATURA,BAIXA TENSÃO,6074202100064379,197648,2021,01,5,
2429793,18879,2021,6074202000060223,340512219,34,10,08/09/2021 18:05:47,23/09/2021 00:00:00,23/09/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,264.38,0.0,264.38,FATURA,BAIXA TENSÃO,6074202100064379,198077,2021,01,5,
2429793,18879,2021,6074202000060223,341703181,34,10,08/09/2021 18:05:47,23/09/2021 00:00:00,23/09/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,244.62,0.0,244.62,FATURA,BAIXA TENSÃO,6074202100064379,198229,2021,01,5,
2429793,18879,2021,6074202000060223,339697347,34,10,08/09/2021 18:05:47,23/09/2021 00:00:00,23/09/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,287.01,0.0,287.01,FATURA,BAIXA TENSÃO,6074202100064379,198233,2021,01,5,
2429793,18879,2021,6074202000060223,339741620,34,10,08/09/2021 18:05:47,23/09/2021 00:00:00,23/09/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,258.71,0.0,258.71,FATURA,BAIXA TENSÃO,6074202100064379,198196,2021,01,5,
2429793,18879,2021,6074202000060223,336522241,34,10,08/09/2021 18:05:47,23/09/2021 00:00:00,23/09/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,309.14,0.0,309.14,FATURA,BAIXA TENSÃO,6074202100064379,198263,2021,01,5,
2429793,18879,2021,6074202000060223,338903085,34,10,08/09/2021 18:05:47,23/09/2021 00:00:00,23/09/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,73.42,0.0,73.42,FATURA,BAIXA TENSÃO,6074202100064379,198276,2021,01,5,
2429793,18879,2021,6074202000060223,338892780,34,10,08/09/2021 18:05:47,23/09/2021 00:00:00,23/09/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,164.61,0.0,164.61,FATURA,BAIXA TENSÃO,6074202100064379,197988,2021,01,5,
2429793,18879,2021,6074202000060223,337307863,34,10,08/09/2021 18:05:47,23/09/2021 00:00:00,23/09/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,254.94,0.0,254.94,FATURA,BAIXA TENSÃO,6074202100064379,198023,2021,01,5,
2429793,18879,2021,6074202000060223,338900414,34,10,08/09/2021 18:05:47,23/09/2021 00:00:00,23/09/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,249.78,0.0,249.78,FATURA,BAIXA TENSÃO,6074202100064379,197675,2021,01,5,
2429793,18879,2021,6074202000060223,338944665,34,10,08/09/2021 18:05:47,23/09/2021 00:00:00,23/09/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,88.04,0.0,88.04,FATURA,BAIXA TENSÃO,6074202100064379,197695,2021,01,5,
2429793,18879,2021,6074202000060223,335300503,34,10,08/09/2021 18:05:47,23/09/2021 00:00:00,23/09/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,538.61,0.0,538.61,FATURA,BAIXA TENSÃO,6074202100064379,197763,2021,01,5,
2429793,18879,2021,6074202000060223,337721123,34,10,08/09/2021 18:05:47,23/09/2021 00:00:00,23/09/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,342.67,0.0,342.67,FATURA,BAIXA TENSÃO,6074202100064379,198015,2021,01,5,
2429793,18879,2021,6074202000060223,337721123,34,10,08/09/2021 18:05:47,23/09/2021 00:00:00,23/09/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,342.67,0.0,342.67,FATURA,BAIXA TENSÃO,6074202100064379,198015,2021,01,5,
2429793,18879,2021,6074202000060223,338944665,34,10,08/09/2021 18:05:47,23/09/2021 00:00:00,23/09/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,88.04,0.0,88.04,FATURA,BAIXA TENSÃO,6074202100064379,197695,2021,01,5,
2429793,18879,2021,6074202000060223,335354625,34,10,08/09/2021 18:05:47,23/09/2021 00:00:00,23/09/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,279.34,0.0,279.34,FATURA,BAIXA TENSÃO,6074202100064379,198217,2021,01,5,
2429793,18879,2021,6074202000060223,337307863,34,10,08/09/2021 18:05:47,23/09/2021 00:00:00,23/09/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,254.94,0.0,254.94,FATURA,BAIXA TENSÃO,6074202100064379,198023,2021,01,5,
2429793,18879,2021,6074202000060223,338900414,34,10,08/09/2021 18:05:47,23/09/2021 00:00:00,23/09/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,249.78,0.0,249.78,FATURA,BAIXA TENSÃO,6074202100064379,197675,2021,01,5,
2429793,18879,2021,6074202000060223,335300503,34,10,08/09/2021 18:05:47,23/09/2021 00:00:00,23/09/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,538.61,0.0,538.61,FATURA,BAIXA TENSÃO,6074202100064379,197763,2021,01,5,
2429793,18879,2021,6074202000060223,337721123,34,10,08/09/2021 18:05:47,23/09/2021 00:00:00,23/09/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,342.67,0.0,342.67,FATURA,BAIXA TENSÃO,6074202100064379,198015,2021,01,5,
2429793,18879,2021,6074202000060223,342900055,34,10,08/09/2021 18:05:47,23/09/2021 00:00:00,23/09/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,56.97,0.0,56.97,FATURA,BAIXA TENSÃO,6074202100064379,198295,2021,01,5,
2429793,18879,2021,6074202000060223,342874589,34,10,08/09/2021 18:05:47,23/09/2021 00:00:00,23/09/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,98.72,0.0,98.72,FATURA,BAIXA TENSÃO,6074202100064379,198292,2021,01,5,
2429793,18879,2021,6074202000060223,338892780,34,10,08/09/2021 18:05:47,23/09/2021 00:00:00,23/09/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,164.61,0.0,164.61,FATURA,BAIXA TENSÃO,6074202100064379,197988,2021,01,5,
2429793,18879,2021,6074202000060223,338944665,34,10,08/09/2021 18:05:47,23/09/2021 00:00:00,23/09/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,88.04,0.0,88.04,FATURA,BAIXA TENSÃO,6074202100064379,197695,2021,01,5,
2429793,18879,2021,6074202000060223,335746106,34,10,08/09/2021 18:05:47,23/09/2021 00:00:00,23/09/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,334.08,0.0,334.08,FATURA,BAIXA TENSÃO,6074202100064379,198249,2021,01,5,
2429793,18879,2021,6074202000060223,336511655,34,10,08/09/2021 18:05:47,23/09/2021 00:00:00,23/09/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,260.02,0.0,260.02,FATURA,BAIXA TENSÃO,6074202100064379,198183,2021,01,5,
2429793,18879,2021,6074202000060223,341703181,34,10,08/09/2021 18:05:47,23/09/2021 00:00:00,23/09/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,244.62,0.0,244.62,FATURA,BAIXA TENSÃO,6074202100064379,198229,2021,01,5,
2429793,18879,2021,6074202000060223,335300503,34,10,08/09/2021 18:05:47,23/09/2021 00:00:00,23/09/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,538.61,0.0,538.61,FATURA,BAIXA TENSÃO,6074202100064379,197763,2021,01,5,
2429793,18879,2021,6074202000060223,341292215,34,10,08/09/2021 18:05:47,23/09/2021 00:00:00,23/09/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,116.43,0.0,116.43,FATURA,BAIXA TENSÃO,6074202100064379,197697,2021,01,5,
2429793,18879,2021,6074202000060223,338096330,34,10,08/09/2021 18:05:47,23/09/2021 00:00:00,23/09/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,217.08,0.0,217.08,FATURA,BAIXA TENSÃO,6074202100064379,198267,2021,01,5,
2429793,18879,2021,6074202000060223,338944313,34,10,08/09/2021 18:05:47,23/09/2021 00:00:00,23/09/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,152.55,0.0,152.55,FATURA,BAIXA TENSÃO,6074202100064379,197691,2021,01,5,
2429793,18879,2021,6074202000060223,337721123,34,10,08/09/2021 18:05:47,23/09/2021 00:00:00,23/09/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,342.67,0.0,342.67,FATURA,BAIXA TENSÃO,6074202100064379,198015,2021,01,5,
2429793,18879,2021,6074202000060223,338096330,34,10,08/09/2021 18:05:47,23/09/2021 00:00:00,23/09/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,217.08,0.0,217.08,FATURA,BAIXA TENSÃO,6074202100064379,198267,2021,01,5,
2429793,18879,2021,6074202000060223,340537768,34,10,08/09/2021 18:05:47,23/09/2021 00:00:00,23/09/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,316.02,0.0,316.02,FATURA,BAIXA TENSÃO,6074202100064379,198003,2021,01,5,
2429793,18879,2021,6074202000060223,342891283,34,10,08/09/2021 18:05:47,23/09/2021 00:00:00,23/09/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,109.89,0.0,109.89,FATURA,BAIXA TENSÃO,6074202100064379,198280,2021,01,5,
2429793,18879,2021,6074202000060223,342883083,34,10,08/09/2021 18:05:47,23/09/2021 00:00:00,23/09/2021 00:00:00,61695227000517,ELETROPAULO ELET.DE SAO PAULO S/A,115.59,0.0,115.59,FATURA,BAIXA TENSÃO,6074202100064379,198284,2021,01,5,
