codFonteRecurso,txtDescricaoFonteRecurso,anoExercicio,modifiedMode,usuarioOperacao
03.2.701.1395,PMSP- SEME/Projeto Esportivo Circuito Popular de Corrida de Rua,2025,5,
03.2.701.1396,PMSP- SEME/Projeto Virada Esportiva 2022,2025,5,
03.2.701.1397,PMSP- SEME/Projeto Esportivo Sampa em Movimento,2025,5,
03.2.701.1422,PMSP- SEME/Agita + Férias,2025,5,
03.2.701.1434,PMSP- SEME/FESTIVAL DE VERÃO - PRAIA SÃO PAULO,2025,5,
03.2.701.1444,"PMSP- SEHAB/Empreendimento SP/Grajaú ""E"" - Major Lúcio/CDHU",2025,5,
03.2.701.1502,PMSP-SMSU/Aquisição de Coletes Balísticos para a Guarda Civil Municipa,2025,5,
03.2.701.1556,PMSP-SMT/ALARG ESTR M BOI MIRIM,2025,5,
03.2.701.8010,Convênio COHAB X Estado,2025,5,
03.2.701.8018,SPCINE X Estados,2025,5,
03.2.702.8019,SPCINE X Municípios,2025,5,
03.2.710.0730,PMSPSMS-FUNDO A FUNDO SES,2025,5,
03.2.710.1385,PMSP-SMADS/FMAS-Emendas Parlamentares Estaduais,2025,5,
03.2.710.1441,PMSP-SMS/ SMS//FMS/EP ESTADUAL,2025,5,
03.2.710.1458,PMSP- SGM/Emendas Parlamentares Estadual,2025,5,
03.2.710.1521,PMSP-SUB-IT/Aquisição aparelhos ginástica academia ao ar livre,2025,5,
03.2.710.1535,PMSP- SUB-CT/Obra Rua Barão Teixeira de Camargo,2025,5,
03.2.710.1536,PMSP-SUB-CT/Atividades Culturais e festividades de fim de ano,2025,5,
03.2.710.1541,PMSP-SUB-G/Revitalização e instalação de passagem de pedestre,2025,5,
03.2.710.1587,PMSP-SUB-IT/Construção pinguela metálica-R Beira Rio e R Cambara Orlil,2025,5,
03.2.710.1589,Transferência Especial dos Estados,2025,5,
03.2.710.1619,SUB-MP OBRAS de Rebaixamento passeio das travessias e Rev de Praças,2025,5,
03.2.710.1620,PMSP-SUB-JT/Contr Artistica-Evento Fest Inverno - Jd Flor de Maio,2025,5,
03.2.710.1621,"SUB-JT/Manut corretiva, rep, adeq e modif Al Roseiras-Rua U Kamiya",2025,5,
03.2.749.9999,Fontes Restos/Migração-Saldo 2022,2025,5,
03.2.750.0370,PMSP-Contribuição Intervenção dos Municípios-CIDE,2025,5,
03.2.759.0709,PMSP-SEHAB/Fundo Municipal de Saneamento Ambiental e Infraestrutura,2025,5,
04.1.540.9001,Transferências do FUNDEB - Impostos e Transferências de Impostos,2025,5,
04.1.543.9001,Transferências do FUNDEB - Complementação da União - VAAR,2025,5,
04.1.546.9001,Detalhamento Genérico,2025,5,
04.2.540.9001,Transferências do FUNDEB - Impostos e Transferências de Impostos,2025,5,
04.2.543.9001,Sem detalhamento,2025,5,
05.1.572.0000,Código Genérico,2025,5,
05.1.575.0000,Código Genérico,2025,5,
05.1.599.0000,Código Genérico,2025,5,
05.1.599.1017,PMSP-SME/Projeto Mais Educação I,2025,5,
05.1.599.1286,PMSP-SME/Projeto Nossa Creche II,2025,5,
05.1.633.0000,Código Genérico,2025,5,
05.1.636.0000,Código Genérico,2025,5,
05.1.636.0666,PMSP-SMS FMS DOA SHELL V,2025,5,
05.1.659.0000,Código Genérico,2025,5,
05.1.659.0575,P S F P A IDOSO CODEPPS,2025,5,
05.1.659.1206,PMSPSMS ACAOJUD/SAMERICA,2025,5,
05.1.659.1234,PMSP-SMS-MP - UPA PEDIATR,2025,5,
05.1.659.1263,PMSP-FMS-COMBATE COVID19,2025,5,
05.1.659.1264,PMSP-FMS-MPU-MPT - COVID,2025,5,
05.1.669.0517,PMSP-SMADS/FMAS-ACORDO DE COOP. RESTAURANTE-ESCOLA,2025,5,
05.1.702.0000,Código Genérico,2025,5,
05.1.702.8008,Convênio FUNDATEC x SME,2025,5,
05.1.702.8013,Convênio FPETC x SMDET,2025,5,
05.1.702.8019,SPCINE X Municípios,2025,5,
05.1.702.9001,Sem detalhamento,2025,5,
05.1.703.0000,Código Genérico,2025,5,
05.1.703.0320,PMSP-SMCIS-Programa @LIS/Aliança para a Sociedade da Informação.,2025,5,
05.1.703.0411,PMSP-SEPP/Observatório Local de Democracia Participativa.,2025,5,
05.1.703.0477,PMSP-SEPP-URB-AL-R10-A12-04,2025,5,
05.1.703.0489,Rede URB-AL-10-R10-B1-05-Cidade e Cidadãos Pela Inclusão Social,2025,5,
05.1.703.0549,PMSP-SMC/Centro Cultural -Ille de France,2025,5,
05.1.703.0550,PMSP-SMTRAB/SÃO PAULO CONFIA-ILLE DE FRANCE,2025,5,
05.1.703.0552,PMSP-SGM/Mapeamento das Atividades-ille de France,2025,5,
05.1.703.0588,PMSP-SMC/CONSTRUÇÃO DE BIBLIOTECA DE ITAQUERA/SAVOY,2025,5,
05.1.703.0607,PMSP-SMC-PROJETO DA RELÍQUIA AO VIRTUAL,2025,5,
05.1.703.0674,PMSP-SVMA/Convênio União Européia-Recup.Ambiental.,2025,5,
05.1.703.0744,PMSP-SEHAB/1º Congresso Internacional de Habitação e Desenvolvimento U,2025,5,
05.1.703.1302,PMSP - SF/Parque Augusta -Ação Civil Pública nº 1017163-55.2016.8.26.0,2025,5,
05.1.703.1310,PMSP-SMDET-Projeto Food WaveParceria Milão,2025,5,
05.1.703.1421,PMSP-SMRI/Rede URB-AL-10-R10-B1-05-Cidade e Cidadãos Pela Inclusão Soc,2025,5,
05.1.703.1448,PMSP-SEHAB- 1º Congresso Internacional de Habitação e Desenvolvimento ,2025,5,
05.1.703.1905,PMSP/SMDHC/EXPO INTERNACIONAL 2025,2025,5,
05.1.703.8020,SPCINE X Outras Entidades,2025,5,
05.1.703.9001,Sem detalhamento,2025,5,
05.1.749.0390,PMSP-SEHAB-Projeto Comum do Programa URB-AL,2025,5,
05.1.749.1588,PMSP-SVMA-Desapropriação do Parque do Bixiga,2025,5,
05.1.754.1630,PMSP-SEHAB/Obras de Construção de Un. Habitacionais de Int. Social,2025,5,
05.1.799.0000,Código Genérico,2025,5,
05.1.799.1126,SMC-PRÊMIO IBERBIBLIOTECAS,2025,5,
05.1.799.1164,C/C 18.885-9 - PMSP-SEHAB/COHAB-OBRAS,2025,5,
05.1.799.1182,PMSP/SF-Parque Augusta/Creches - TAC UBS e CITIBANK,2025,5,
05.1.799.1268,PMSP-SMDU/CIDADE SOLIDÁRIA,2025,5,
05.1.799.1284,PMSP-SEHAB/Regularização do Jardim Keralux,2025,5,
05.1.799.1312,Rendimentos sobre os Pagamentos de Precatórios do Regime Especial,2025,5,
05.1.799.1353,PMSP-SMSUB/CARNAVAL DE RUA DE SÃO PAULO,2025,5,
05.1.799.1453,CARNAVAL DE RUA DE SÃO PAULO 2023,2025,5,
05.1.799.1691,PMSP-SVMA-Restituição de Tributos Federais,2025,5,
05.1.799.8014,SP Urbanismo -  Recursos do Mobiliário Urbano,2025,5,
05.1.899.1630,PMSP-SEHAB/Obras de Construção de Un. Habitacionais de Int. Social,2025,5,
05.1.899.9999,Fontes Restos/Migração-Saldo 2022,2025,5,
05.2.599.1017,PMSP-SME/Projeto Mais Educação I,2025,5,
05.2.599.1286,PMSP-SME/Projeto Nossa Creche II,2025,5,
05.2.636.0666,PMSP-SMS FMS DOA SHELL V,2025,5,
05.2.659.0575,P S F P A IDOSO CODEPPS,2025,5,
05.2.659.1206,PMSPSMS ACAOJUD/SAMERICA,2025,5,
05.2.659.1234,PMSP-SMS-MP - UPA PEDIATR,2025,5,
05.2.659.1263,PMSP-FMS-COMBATE COVID19,2025,5,
05.2.659.1264,PMSP-FMS-MPU-MPT - COVID,2025,5,
05.2.669.0517,PMSP-SMADS/FMAS-ACORDO DE COOP. RESTAURANTE-ESCOLA,2025,5,
05.2.702.8008,Convênio FUNDATEC x SME,2025,5,
05.2.702.8013,Convênio FPETC x SMDET,2025,5,
05.2.702.8019,SPCINE X Municípios,2025,5,
05.2.703.0320,PMSP-SMCIS-Programa @LIS/Aliança para a Sociedade da Informação.,2025,5,
05.2.703.0411,PMSP-SEPP/Observatório Local de Democracia Participativa.,2025,5,
05.2.703.0477,PMSP-SEPP-URB-AL-R10-A12-04,2025,5,
05.2.703.0549,PMSP-SMC/Centro Cultural -Ille de France,2025,5,
05.2.703.0550,PMSP-SMTRAB/SÃO PAULO CONFIA-ILLE DE FRANCE,2025,5,
05.2.703.0552,PMSP-SGM/Mapeamento das Atividades-ille de France,2025,5,
05.2.703.0588,PMSP-SMC/CONSTRUÇÃO DE BIBLIOTECA DE ITAQUERA/SAVOY,2025,5,
05.2.703.0607,PMSP-SMC-PROJETO DA RELÍQUIA AO VIRTUAL,2025,5,
05.2.703.0674,PMSP-SVMA/Convênio União Européia-Recup.Ambiental.,2025,5,
05.2.703.0744,PMSP-SEHAB/1º Congresso Internacional de Habitação e Desenvolvimento U,2025,5,
05.2.703.1302,PMSP - SF/Parque Augusta -Ação Civil Pública nº 1017163-55.2016.8.26.0,2025,5,
05.2.703.1310,PMSP-SMDET-Projeto Food WaveParceria Milão,2025,5,
05.2.703.1421,PMSP-SMRI/Rede URB-AL-10-R10-B1-05-Cidade e Cidadãos Pela Inclusão Soc,2025,5,
05.2.703.1448,PMSP-SEHAB- 1º Congresso Internacional de Habitação e Desenvolvimento ,2025,5,
05.2.703.8020,SPCINE X Outras Entidades,2025,5,
05.2.749.0390,PMSP-SEHAB-Projeto Comum do Programa URB-AL.,2025,5,
05.2.749.1588,PMSP-SVMA-Desapropriação do Parque do Bixiga,2025,5,
05.2.754.1630,PMSP-SEHAB/Obras de Construção de Un. Habitacionais de Interrese Socia,2025,5,
05.2.799.0390,PMSP-SEHAB-Projeto Comum do Programa URB-AL.,2025,5,
05.2.799.1164,C/C 18.885-9 - PMSP-SEHAB/COHAB-OBRAS,2025,5,
05.2.799.1182,PMSP/SF-Parque Augusta/Creches - TAC UBS e CITIBANK,2025,5,
05.2.799.1268,PMSP-SMDU/CIDADE SOLIDÁRIA,2025,5,
05.2.799.1284,PMSP-SEHAB/Regularização do Jardim Keralux,2025,5,
05.2.799.1312,Rendimentos sobre os Pagamentos de Precatórios do Regime Especial,2025,5,
05.2.799.1353,PMSP-SMSUB/CARNAVAL DE RUA DE SÃO PAULO,2025,5,
05.2.899.1630,PMSP-SEHAB/Obras de Construção de Un. Habitacionais de Int. Social,2025,5,
05.2.899.9999,Fontes Restos/Migração-Saldo 2022,2025,5,
06.1.501.9001,Outros Recursos não Vinculados,2025,5,
06.2.500.9001,Outros Recursos não Vinculados,2025,5,
06.2.501.9001,Outros Recursos não Vinculados,2025,5,
07.1.500.9001,Recursos não vinculados de Impostos,2025,5,
07.1.899.9999,Fontes Restos/Migração-Saldo 2022,2025,5,
07.2.899.9999,Fontes Restos/Migração-Saldo 2022,2025,5,
07.9.500.9001,Recursos não vinculados de Impostos,2025,5,
07.9.501.0000,Outros Recursos não Vinculados,2025,5,
07.9.754.0000,Recursos de Operações de Crédito,2025,5,
07.9.799.0000,Outras vinculações legais,2025,5,
08.1.659.0000,Código Genérico,2025,5,
08.1.659.1092,PMSP-SMS-FMS-MULTAS LEG SANITÁRIA,2025,5,
08.1.659.1265,PMSP-FMS-COVID-19-DOACOES,2025,5,
08.1.659.1445,PMSP-SMS/FUNDO MUNICIPAL DE SAÚDE - 8.730-0,2025,5,
08.1.659.1540,MSP-SMS/FMS/EQUIPOS/MPESP,2025,5,
08.1.659.1543,PMSP/SMS/AUTO DE INFRAÇÃO/VIG COVISA-C/C 21.273-3,2025,5,
08.1.665.1699,PMSP-SMADS/PROJETO SMADS-UNESCO 914BRZ3019/2025,2025,5,
08.1.669.0000,Código Genérico,2025,5,
08.1.751.0253,PMSP-SIURB/Fundo Municipal de Iluminação Pública-FUNDIP,2025,5,
08.1.752.0626,PMSP-SMT/FUNDO MUNICIPAL DE DESENVOLVIMENTO DE TRANSITO,2025,5,
08.1.759.0021,PMSP - FEPAC,2025,5,
08.1.759.0081,PMSP - SMMA / Fundo Esp Meio Amb. Desenv. Sust - FEMA,2025,5,
08.1.759.0221,PMSP - FUNCOR - Fundo Municipal de Corredores Segregados Exclusivos pa,2025,5,
08.1.759.0402,PMSP-SMDU/ Fundo de Desenvolvimento Urbano-FUNDURB,2025,5,
08.1.759.0527,PMSP-SMC/FUNCAP-Fundo de Proteção do Patr Cultural e Amb Paulistano,2025,5,
08.1.759.0627,PMSP-SEME/FUNDO MUNICIPAL DE ESPORTES,2025,5,
08.1.759.0709,PMSP-SEHAB/Fundo Municipal de Saneamento Ambiental e Infraestru,2025,5,
08.1.759.0750,PMSP-SMC-FUNPATRI/Fundo Municipal de Preserv do Patr Histórico e Cult,2025,5,
08.1.759.0958,PMSP-SMDHC/FUMCAD,2025,5,
08.1.759.1167,PMSP-SMDHC/Fundo Municipal de Defesa do Consumidor-FMDC,2025,5,
08.1.759.1183,PMSP-SMDHC/FUNDO MUNICIPAL DO IDOSO-FMID,2025,5,
08.1.759.1224,PMSP-SF/COADM-Fundo Municipal de Desenvolvimento Social-FMD,2025,5,
08.1.759.1282,PMSP-SMTUR/Fundo Municipal de Turismo-FUTUR,2025,5,
08.1.759.1297,FEMA - PMSP-SVMA/SNUC LEI 9985 - PNM Fazenda do Carmo,2025,5,
08.1.759.1301,FEMA - PMSP/SVMA/SNUC LEI 9985 - RVS Anhanguera,2025,5,
08.1.759.1383,PMSP-SF/Fundo Especial para a Modernização da Adm. Tributária e da Adm,2025,5,
08.1.759.1386,Circuito das Compras - Pátio do Pari,2025,5,
08.1.759.1387,Fundo Municipal de Parques - FMP,2025,5,
08.1.759.1390,PMSP-SMDET/Fundo Municipal do Trabalho Emprego e Renda - FUNTER,2025,5,
08.1.759.1415,PMSP-SMDHC-Fundo Municipal de Combate a Fome-FUMCAF,2025,5,
08.1.759.1416,PMSP-SMDHC-Fundo Munic.de Abastecimento Alimentar de São Paulo-FAASP,2025,5,
08.1.759.1425,PMSP- SVMA/SNUC LEI 9985 - UC a definir,2025,5,
08.1.759.1491,PMSP-SMUL - AIU SETOR CENTRAL,2025,5,
08.1.759.1527,PMSP-SVMA/Parque Juliana de Carvalho Torres,2025,5,
08.1.759.1529,PMSP-SVMA - SNUC LEI 9985 - PNM Cabeceiras do Aricanduva,2025,5,
08.1.759.1625,PMSP-SMUL/AIU - Vila Andrade/FUNDURB,2025,5,
08.1.759.1626,PMSP-SMUL/AIU - Jurubatuba/FUNDURB,2025,5,
08.1.759.1627,PMSP-SMUL/AIU - Interlagos/FUNDURB,2025,5,
08.1.759.1629,PMSP-SMUL/AIU Vila Leopoldina-Villa Lobos/FUNDURB,2025,5,
08.1.759.1639,PMSP-SEHAB/FMSAI - Lei Nº 18.107,2025,5,
08.1.759.1655,PMSP-PGM/FEPGMSP/Lei 18.038-2023,2025,5,
08.1.759.1656,PGM/Escola Superior de Direito Público Municipal-Lei 18.038/2023,2025,5,
08.1.759.1692,PMSP-SMUL/AIU Arco Pinheiros/FUNDURB - 21.922-3,2025,5,
08.1.759.1693,PMSP- SVMA/SNUC LEI 9985 - PNM Cratera de Colônia,2025,5,
08.1.759.1694,PMSP- SVMA/SNUC LEI 9985 - PNM Itaim,2025,5,
08.1.759.1695,PMSP- SVMA/SNUC LEI 9985 - PNM Jaceguava,2025,5,
08.1.759.1786,PMSP-SMS/FMS/TRT- CEREST,2025,5,
08.1.759.1796,Repasse nº 970993/2025-Banco de Alimentos,2025,5,
08.1.759.1851,PMSP-SVMA/FEMA-Aquisições de Áreas Verdes,2025,5,
08.1.759.8004,CMSP - FECAM,2025,5,
08.1.759.8005,TCMSP - FEDTCMSP,2025,5,
08.1.759.8006,Fundo Municipal Limpeza Urbana,2025,5,
08.1.759.8011,Fundo Municipal de Habitação,2025,5,
08.1.799.0000,Código Genérico,2025,5,
08.1.799.0005,AMLURB - Arrecadações - Multa de Postura,2025,5,
08.1.799.0135,Operações Interligadas,2025,5,
08.1.799.0624,PMSP-SEHAB/OPERAÇÃO URBANA ÁGUA ESPRAIADA,2025,5,
08.1.799.0625,PMSP-SEHAB/OPERAÇÃO URBANA FARIA LIMA,2025,5,
08.1.799.0699,PMSP-SEHAB OUC AGUA BRANCA,2025,5,
08.1.799.0700,PMSP-SEHAB-OUC FARIA LIMA,2025,5,
08.1.799.0707,PMSP-SMDU/OUC AGUA ESPRAIADA CEPAC GERAL,2025,5,
08.1.799.0708,PMSP-SMDU/OUC FARIA LIMA - CEPAC -,2025,5,
08.1.799.0710,PMSP-SMDU/OU AGUA BRANCA - OUTORGA,2025,5,
08.1.799.0717,PMSP-SMDU/OUC FARIA LIMA - OUTORGA GERAL,2025,5,
08.1.799.0719,PMSP-SMDU/OUC CENTRO - CEPAC - GERAL,2025,5,
08.1.799.0948,PMSP-SMDU/OUC AGUA BRANCA/CEPAC,2025,5,
08.1.799.0963,PMSP-SMDU/OUC Água Branca-CEPAC,2025,5,
08.1.799.0964,PMSP-SMDU/OUC Água Branca-HIS/CEPAC,2025,5,
08.1.799.0983,PMSP-SNJ/Aprimoramento Intelectual-Decreto nº 52.726/11,2025,5,
08.1.799.1025,PMSP-SMDU/Remuneração SP-Urbanismo OUCAB,2025,5,
08.1.799.1350,PMSP- CEPAC OUC FARIA LIMA,2025,5,
08.1.799.1386,Circuito das Compras - Pátio do Pari,2025,5,
08.1.799.1426,PMSP-SMUL/OUC FARIA LIMA - CEPAC - GERAL,2025,5,
08.1.799.1427,PMSP-SMUL/OUC AGUA ESPRAIADA - CEPAC - GERAL,2025,5,
08.1.799.1428,PMSP-SMUL/OUC Água Branca-CEPAC,2025,5,
08.1.799.1429,PMSP-SMUL/OUC Água Branca-HIS/CEPAC,2025,5,
08.1.799.1430,PMSP-SMUL/Remuneração SP-Urbanismo OUCAB,2025,5,
08.1.799.1431,PMSP-SMUL/OUC AGUA BRANCA - OUTORGA GERAL,2025,5,
08.1.799.1432,PMSP-SMUL/OUC CENTRO - CEPAC-GERAL,2025,5,
08.1.799.1433,PMSP-SMUL/OUC FARIA LIMA - OUTORGA GERAL  ,2025,5,
08.1.799.1628,PMSP-SMUL/OUCBT Bairros do Tamanduateí - 21.468-X-CEPAC,2025,5,
08.1.799.1634,PMSP-SMUL/OUCBT-CEPAC/PATRIMÔNIO HISTÓRICO-LEILAO,2025,5,
08.1.799.1635,PMSP-SMUL/OUCBT-CEPAC/EQUIPAMENTOS PÚBLICOS-LEILÃO,2025,5,
08.1.799.1636,PMSP-SMUL/OUCBT-CEPAC/HIS-LEILÃO,2025,5,
08.1.799.1637,PMSP-SMUL/OUCBT- CEPAC- LEILÃO,2025,5,
08.1.799.8015,AMLURB - Arrecadações - Multa de Postura,2025,5,
08.1.799.9002,PMSP - Honorários Advocatícios - Procuradoria Geral do Município - Dec,2025,5,
08.1.899.9999,Fontes Restos/Migração-Saldo 2022,2025,5,
08.2.659.1092,PMSP-SMS-FMS-MULTAS LEG SANITÁRIA,2025,5,
08.2.659.1265,PMSP-FMS-COVID-19-DOACOES,2025,5,
08.2.659.1445,PMSP-SMS/FUNDO MUNICIPAL DE SAÚDE - 8.730-0,2025,5,
08.2.659.1543,PMSP/SMS/AUTO DE INFRAÇÃO/VIG COVISA-C/C 21.273-3,2025,5,
08.2.751.0253,PMSP-SIURB/Fundo Municipal de Iluminação Pública-FUNDIP,2025,5,
08.2.752.0626,PMSP-SMT/FUNDO MUNICIPAL DE DESENVOLVIMENTO DE TRANSITO,2025,5,
08.2.759.0021,PMSP - FEPAC,2025,5,
08.2.759.0081,PMSP - SMMA / Fundo Esp Meio Amb. Desenv. Sust - FEMA,2025,5,
08.2.759.0221,PMSP - FUNCOR - Fundo Municipal de Corredores Segregados Exclusivos pa,2025,5,
08.2.759.0402,PMSP-SMDU/ Fundo de Desenvolvimento Urbano-FUNDURB,2025,5,
08.2.759.0527,PMSP-SMC/FUNCAP-Fundo de Proteção do Patr Cultural e Amb Paulistano,2025,5,
08.2.759.0627,PMSP-SEME/FUNDO MUNICIPAL DE ESPORTES,2025,5,
08.2.759.0709,PMSP-SEHAB/Fundo Municipal de Saneamento Ambiental e Infraestrutura,2025,5,
08.2.759.0750,PMSP-SMC-FUNPATRI/Fundo Municipal de Preserv do Patr Histórico e Cult,2025,5,
08.2.759.0958,PMSP-SMDHC/FUMCAD,2025,5,
08.2.759.1183,PMSP-SMDHC/FUNDO MUNICIPAL DO IDOSO-FMI,2025,5,
08.2.759.1224,PMSP-SF/COADM-Fundo Municipal de Desenvolvimento Social-FMD,2025,5,
08.2.759.1282,PMSP-SMTUR/Fundo Municipal de Turismo-FUTUR,2025,5,
08.2.759.1297,PMSP-SVMA/SNUC LEI 9985 - PNM Fazenda do Carmo,2025,5,
08.2.759.1301,FEMA - PMSP/SVMA/SNUC LEI 9985 - RVS Anhanguera,2025,5,
08.2.759.1383,PMSP-SF/Fundo Especial para a Modernização da Adm. Tributária e da Adm,2025,5,
08.2.759.1416,PMSP-SMDHC-Fundo Munic. de Abastecimento Alimentar de São Paulo-FAASP,2025,5,
08.2.759.1527,PMSP-SVMA/Parque Juliana de Carvalho Torres,2025,5,
08.2.759.1693,PMSP- SVMA/SNUC LEI 9985 - PNM Cratera de Colônia,2025,5,
08.2.759.1694,PMSP- SVMA/SNUC LEI 9985 - PNM Itaim,2025,5,
08.2.759.1695,PMSP- SVMA/SNUC LEI 9985 - PNM Jaceguava,2025,5,
08.2.759.8004,CMSP - FECAM,2025,5,
08.2.759.8005,TCMSP - FEDTCMSP,2025,5,
08.2.759.8006,Fundo Municipal Limpeza Urbana,2025,5,
08.2.759.8011,Fundo Municipal de Habitação,2025,5,
08.2.759.8015,AMLURB - Arrecadações - Multa de Postura,2025,5,
08.2.799.0000,Código Genérico - RAEA (LOA),2025,5,
08.2.799.0135,Operações Interligadas,2025,5,
08.2.799.0624,PMSP-SEHAB/OPERAÇÃO URBANA ÁGUA ESPRAIADA,2025,5,
08.2.799.0625,PMSP-SEHAB/OPERAÇÃO URBANA FARIA LIMA,2025,5,
08.2.799.0699,PMSP-SEHAB OUC AGUA BRANCA,2025,5,
08.2.799.0700,PMSP-SEHAB-OUC FARIA LIMA,2025,5,
08.2.799.0707,PMSP-SMDU/OUC AGUA ESPRAIADA CEPAC GERAL,2025,5,
08.2.799.0708,PMSP-SMDU/OUC FARIA LIMA - CEPAC -,2025,5,
08.2.799.0710,PMSP-SMDU/OU AGUA BRANCA - OUTORGA,2025,5,
08.2.799.0717,PMSP-SMDU/OUC FARIA LIMA - OUTORGA GERAL,2025,5,
08.2.799.0719,PMSP-SMDU/OUC CENTRO - CEPAC - GERAL,2025,5,
08.2.799.0948,PMSP-SMDU/OUC AGUA BRANCA/CEPAC,2025,5,
08.2.799.0963,PMSP-SMDU/OUC Água Branca-CEPAC,2025,5,
08.2.799.0964,PMSP-SMDU/OUC Água Branca-HIS/CEPAC,2025,5,
08.2.799.0983,PMSP-SNJ/Aprimoramento Intelectual-Decreto nº 52.726/11,2025,5,
08.2.799.1430,PMSP-SMUL/Remuneração SP-Urbanismo OUCAB,2025,5,
08.2.799.8015,AMLURB - Arrecadações - Multa de Postura,2025,5,
08.2.799.9002,PMSP - Honorários Advocatícios - Procuradoria Geral do Município - Dec,2025,5,
08.2.899.9999,Fontes Restos/Migração-Saldo 2022,2025,5,
08.9.759.1656,PGM/Escola Superior de Direito Público Municipal-Lei 18.038/2023,2025,5,
09.1.501.9001,Outros Recursos não Vinculados,2025,5,
09.2.501.9001,Outros Recursos não Vinculados,2025,5,
10.1.755.0000,Código Genérico,2025,5,
10.1.755.1224,PMSP-SF/COADM-Fundo Municipal de Desenvolvimento Social-FMD,2025,5,
10.1.755.9001,Recursos de Alienação de Bens/Ativos - Administração Direta,2025,5,
10.1.756.0000,Código Genérico,2025,5,
10.1.756.8003,Recursos de Alienação de Bens/Ativos - Administração Indireta,2025,5,
10.1.799.9999,Fontes Restos/Migração-Saldo 2022,2025,5,
10.2.755.1224,PMSP-SF/COADM-Fundo Municipal de Desenvolvimento Social-FMD,2025,5,
10.2.755.9001,Recursos de Alienação de Bens/Ativos - Administração Direta,2025,5,
10.2.756.8003,Recursos de Alienação de Bens/Ativos - Administração Indireta,2025,5,
10.2.799.9999,Fontes Restos/Migração-Saldo 2022,2025,5,
11.1.757.1510,Depósitos Judiciais - Lcp 151,2025,5,
11.2.757.1510,Depósitos Judiciais - Lcp 151,2025,5,
12.1.862.9993,Recursos Extraorçamentários de Recursos Administrativos,2025,5,
12.1.862.9997,Recursos Extraorçamentários de Cauções e Garantias,2025,5,
12.1.869.9001,Outros recursos extraorçamentários,2025,5,
12.1.869.9994,Recursos Extraorçamentários de Créditos a Regularizar,2025,5,
12.1.869.9995,Recursos Extraorçamentários de Controle Depósitos Precatórios em Regim,2025,5,
12.1.869.9996,Recursos Extraorçamentários de Controle Depósitos Judiciais Lei 151/20,2025,5,
12.1.869.9998,Recursos Extraorçamentários de Cartões de Controle de Despesa,2025,5,
20.1.800.8012,Recursos de aportes periódicos - RPPS (LOM Art. 37 § 15),2025,5,
20.1.800.9001,Recursos vinculados ao RPPS - Fundo Capitalização Plano Previdenciário,2025,5,
20.1.801.9001,Recursos vinculados ao RPPS - Fundo em Repartição (Plano Financeiro),2025,5,
20.1.802.9001,Recursos vinculados ao RPPS - Taxa de Administração,2025,5,
20.2.800.8012,Recursos de aportes periódicos - RPPS (LOM Art. 37 § 15),2025,5,
20.2.800.9001,Recursos vinculados ao RPPS - Fundo em Capitalização (Plano Previdenci,2025,5,
20.2.801.9001,Recursos vinculados ao RPPS - Fundo em Repartição (Plano Financeiro),2025,5,
21.1.602.1168,FMS CUSTEIO SUS,2025,5,
21.1.706.1168,FMS CUSTEIO SUS,2025,5,
21.2.602.1168,FMS CUSTEIO SUS,2025,5,
21.2.706.1168,FMS CUSTEIO SUS,2025,5,
22.1.603.1185,FMS INVEST SUS,2025,5,
22.1.706.1185,FMS INVEST SUS,2025,5,
22.2.603.1185,FMS INVEST SUS,2025,5,
22.2.706.1185,FMS INVEST SUS,2025,5,
23.1.631.9999,Fontes Restos/Migração-Saldo 2022,2025,5,
23.2.631.9999,Fontes Restos/Migração-Saldo 2022,2025,5,
24.1.707.1281,"PMSP/SMS - AUXÍLIO FINANCEIRO - Lcp. 173, Ar. 5º, i, b",2025,5,
24.2.707.1281,"PMSP/SMS - AUXÍLIO FINANCEIRO - Lcp. 173, Ar. 5º, i, b",2025,5,
